SGB name	Representative bin	Cluster MAGs
SGB_2077	1111525849478105_bin.29	1111525849478105_bin.29.fa
SGB_2111	T2108174077_concoct_bins_bin.15	T2108174077_concoct_bins_bin.15.fa
SGB_986	T2107172016_concoct_bins_bin.7	"1111525849479998_bin.56.fa,T2108174107_concoct_bins_bin.5.fa,T2108174107_maxbin2_bins_bin.55.fa,T2107172016_concoct_bins_bin.7.fa,T2108173918_concoct_bins_bin.164.fa"
SGB_515	SMGC_1	"1111525849742850_bin.54.fa,MET0207_bin.39.fa,1111525849480093_bin.53.fa,MET0353_bin.1.fa,1111525849478105_bin.7.fa,MET0332_bin.8.fa,MET0354_bin.2.fa,1111525849660463_bin.11.fa,1111525849645470_bin.12.fa,T2108174006_concoct_bins_bin.153.fa,SMGC_1.fa,T2107171970_concoct_bins_bin.70.fa,T2108174085_concoct_bins_bin.165.fa,T2108174088_metabat2_bins_bin.2.fa,T2108174088_concoct_bins_bin.111.fa,T2108174044_concoct_bins_bin.20.fa,T2108174044_metabat2_bins_bin.24.fa,T2107171972_concoct_bins_bin.52.fa,T2108174122_metabat2_bins_bin.72.fa,T2108174122_concoct_bins_bin.22.fa,T2108174122_maxbin2_bins_bin.46.fa,T2108174098_metabat2_bins_bin.127.fa,T2108174098_concoct_bins_bin.174.fa,T2108174147_concoct_bins_bin.174.fa,T2108174147_maxbin2_bins_bin.76.fa,T2107171957_metabat2_bins_bin.41.fa,T2107171969_metabat2_bins_bin.4.fa,T2107171968_concoct_bins_bin.37.fa,T2108173972_metabat2_bins_bin.2.fa,T2107171957_concoct_bins_bin.28.fa,T2107171969_concoct_bins_bin.65.fa,T2108174064_maxbin2_bins_bin.43.fa,T2108174064_concoct_bins_bin.95.fa,T2108173984_concoct_bins_bin.40.fa,T2107171967_concoct_bins_bin.104.fa,T2108173972_concoct_bins_bin.67.fa,T2107171987_concoct_bins_bin.87.fa,T2108174057_concoct_bins_bin.105.fa,T2108174091_concoct_bins_bin.65.fa,T2108174090_concoct_bins_bin.58.fa,T2108174089_concoct_bins_bin.72.fa,T2108174091_maxbin2_bins_bin.24.fa,T2108174089_maxbin2_bins_bin.107.fa,T2108174131_concoct_bins_bin.79.fa,T2108173905_concoct_bins_bin.3.fa,T2108174096_concoct_bins_bin.76.fa,T2107171958_concoct_bins_bin.87.fa,T2107171955_concoct_bins_bin.5.fa"
SGB_2105	T2107171969_maxbin2_bins_bin.19	"T2107171969_maxbin2_bins_bin.19.fa,T2107171967_maxbin2_bins_bin.74.fa"
SGB_398	1111525849861727_bin.15	"1111525849861727_bin.15.fa,T2108173937_concoct_bins_bin.150.fa"
SGB_869	T2107171953_concoct_bins_bin.8	"T2107171953_metabat2_bins_bin.73.fa,T2107171953_concoct_bins_bin.8.fa,T2107171953_maxbin2_bins_bin.62.fa,T2108173922_maxbin2_bins_bin.95.fa,T2108173922_concoct_bins_bin.50.fa,T2108174098_metabat2_bins_bin.33.fa,SMGC_367.fa"
SGB_1205	T2108173926_metabat2_bins_bin.110	"1111525849742904_bin.21.fa,MET0259_bin.11.fa,T2108173926_metabat2_bins_bin.110.fa,T2108173926_concoct_bins_bin.126.fa,T2107172016_metabat2_bins_bin.64.fa,T2108173928_metabat2_bins_bin.37.fa,T2107172016_concoct_bins_bin.84.fa,T2108173928_concoct_bins_bin.42.fa,T2108173929_metabat2_bins_bin.4.fa,T2108173929_concoct_bins_bin.61.fa,T2107171993_concoct_bins_bin.98.fa,T2107172015_concoct_bins_bin.94.fa,T2108173927_concoct_bins_bin.65.fa,T2108173927_maxbin2_bins_bin.14.fa,T2107171994_concoct_bins_bin.59.fa"
SGB_2058	1111525849486058_bin.12	1111525849486058_bin.12.fa
SGB_2065	T2108173958_concoct_bins_bin.150	T2108173958_concoct_bins_bin.150.fa
SGB_2085	T2108173975_concoct_bins_bin.45	T2108173975_concoct_bins_bin.45.fa
SGB_2007	T2107171953_concoct_bins_bin.85	T2107171953_concoct_bins_bin.85.fa
SGB_2008	T2108174086_concoct_bins_bin.27	T2108174086_concoct_bins_bin.27.fa
SGB_1221	T2108173934_concoct_bins_bin.38	"T2108173934_concoct_bins_bin.38.fa,T2108173937_concoct_bins_bin.40.fa,T2108173937_maxbin2_bins_bin.97.fa,T2108173973_concoct_bins_bin.38.fa"
SGB_805	SMGC_575	"MET0353_bin.50.fa,MET0251_bin.11.fa,T2108173992_maxbin2_bins_bin.19.fa,SMGC_575.fa"
SGB_1390	T2108173992_metabat2_bins_bin.71	T2108173992_metabat2_bins_bin.71.fa
SGB_2944	T2108173992_metabat2_bins_bin.96	T2108173992_metabat2_bins_bin.96.fa
SGB_809	SMGC_581	SMGC_581.fa
SGB_3181	T2108173992_maxbin2_bins_bin.27	T2108173992_maxbin2_bins_bin.27.fa
SGB_680	SMGC_349	"SMGC_349.fa,T2108173992_metabat2_bins_bin.80.fa,T2108173992_maxbin2_bins_bin.9.fa"
SGB_770	SMGC_511	"MET0354_bin.18.fa,MET0353_bin.45.fa,T2108173992_metabat2_bins_bin.40.fa,SMGC_511.fa"
SGB_682	SMGC_350	"SMGC_350.fa,T2108174013_metabat2_bins_bin.59.fa"
SGB_1446	T2108174013_metabat2_bins_bin.77	"T2108174013_metabat2_bins_bin.77.fa,T2108174013_concoct_bins_bin.80.fa"
SGB_60	1111525849483430_bin.17	1111525849483430_bin.17.fa
SGB_1325	T2108173980_concoct_bins_bin.228	"T2108173980_metabat2_bins_bin.205.fa,T2108173980_concoct_bins_bin.228.fa,T2108173980_maxbin2_bins_bin.159.fa"
SGB_293	1111525849755644_bin.34	"1111525849853957_bin.19.fa,1111525849755644_bin.34.fa,T2108174007_metabat2_bins_bin.6.fa,T2108174007_concoct_bins_bin.73.fa,T2108174007_maxbin2_bins_bin.71.fa"
SGB_730	SMGC_444	"T2108174142_metabat2_bins_bin.79.fa,T2108174142_maxbin2_bins_bin.19.fa,SMGC_444.fa,T2108174102_metabat2_bins_bin.16.fa,T2108174143_metabat2_bins_bin.84.fa,T2108174143_concoct_bins_bin.157.fa"
SGB_2350	T2108174000_concoct_bins_bin.91	T2108174000_concoct_bins_bin.91.fa
SGB_889	T2107171968_concoct_bins_bin.24	"T2107171968_metabat2_bins_bin.14.fa,T2107171968_concoct_bins_bin.24.fa,SMGC_479.fa"
SGB_1728	T2108174117_concoct_bins_bin.6	T2108174117_concoct_bins_bin.6.fa
SGB_2377	T2108174133_metabat2_bins_bin.70	"T2108174133_metabat2_bins_bin.70.fa,T2108174133_maxbin2_bins_bin.43.fa"
SGB_2381	1111525849664457_bin.16	1111525849664457_bin.16.fa
SGB_2226	T2108174144_metabat2_bins_bin.45	T2108174144_metabat2_bins_bin.45.fa
SGB_2227	T2108174145_concoct_bins_bin.23	T2108174145_concoct_bins_bin.23.fa
SGB_1141	T2108173910_concoct_bins_bin.53	"1111525849742850_bin.32.fa,T2107172000_maxbin2_bins_bin.19.fa,T2107172000_concoct_bins_bin.30.fa,T2108173886_maxbin2_bins_bin.66.fa,T2108173886_metabat2_bins_bin.85.fa,T2108173978_concoct_bins_bin.150.fa,T2108173978_metabat2_bins_bin.169.fa,T2108174077_concoct_bins_bin.92.fa,T2108174077_metabat2_bins_bin.7.fa,T2108173978_maxbin2_bins_bin.46.fa,T2108173910_concoct_bins_bin.53.fa,T2108173910_metabat2_bins_bin.69.fa,T2108173886_concoct_bins_bin.70.fa,T2108174142_concoct_bins_bin.92.fa,SMGC_447.fa"
SGB_2262	T2108173937_concoct_bins_bin.143	"T2108173918_metabat2_bins_bin.73.fa,T2108173937_concoct_bins_bin.143.fa"
SGB_893	T2107171973_concoct_bins_bin.13	"MET0353_bin.54.fa,1111525849481488_bin.6.fa,1111525849668582_bin.26.fa,T2108174087_metabat2_bins_bin.44.fa,T2108174087_concoct_bins_bin.102.fa,T2108174087_maxbin2_bins_bin.17.fa,T2108173980_metabat2_bins_bin.151.fa,T2108174102_concoct_bins_bin.201.fa,T2108173980_concoct_bins_bin.149.fa,T2108174098_metabat2_bins_bin.69.fa,T2108174098_concoct_bins_bin.165.fa,T2107171973_concoct_bins_bin.13.fa,T2107171973_metabat2_bins_bin.13.fa,T2107171973_maxbin2_bins_bin.28.fa,T2107171959_metabat2_bins_bin.26.fa,T2107171959_concoct_bins_bin.48.fa,T2108174101_concoct_bins_bin.179.fa,T2107171960_metabat2_bins_bin.4.fa,T2107171960_concoct_bins_bin.28.fa,T2108174101_metabat2_bins_bin.57.fa,T2108174096_concoct_bins_bin.138.fa,T2108174096_metabat2_bins_bin.12.fa,T2108173925_concoct_bins_bin.113.fa,T2108173925_metabat2_bins_bin.35.fa,T2107171960_maxbin2_bins_bin.20.fa,T2108174103_concoct_bins_bin.37.fa,T2108174103_metabat2_bins_bin.143.fa,T2108174100_concoct_bins_bin.143.fa,T2108174100_metabat2_bins_bin.71.fa,T2108173924_metabat2_bins_bin.48.fa,T2108173924_concoct_bins_bin.19.fa,T2107171961_metabat2_bins_bin.7.fa,T2107171961_concoct_bins_bin.41.fa,T2108173922_concoct_bins_bin.61.fa,T2108173961_concoct_bins_bin.14.fa,T2108174048_concoct_bins_bin.7.fa,T2108174043_concoct_bins_bin.105.fa,T2108173981_concoct_bins_bin.69.fa,SMGC_347.fa"
SGB_722	SMGC_424	"MET0251_bin.61.fa,T2108174089_metabat2_bins_bin.111.fa,SMGC_424.fa,T2108174089_concoct_bins_bin.5.fa,T2108174088_metabat2_bins_bin.16.fa,T2108174088_concoct_bins_bin.143.fa"
SGB_218	1111525849736908_bin.30	"1111525849736908_bin.30.fa,SMGC_321.fa"
SGB_977	T2107172014_concoct_bins_bin.126	T2107172014_concoct_bins_bin.126.fa
SGB_1788	T2108174133_concoct_bins_bin.139	"T2108173920_metabat2_bins_bin.55.fa,T2108173920_concoct_bins_bin.79.fa,T2108174133_metabat2_bins_bin.84.fa,T2108174133_maxbin2_bins_bin.37.fa,T2108174133_concoct_bins_bin.139.fa,T2107172008_metabat2_bins_bin.37.fa,T2108174114_metabat2_bins_bin.13.fa,T2108174114_concoct_bins_bin.40.fa,T2107172008_concoct_bins_bin.61.fa,T2108174126_maxbin2_bins_bin.89.fa,T2108174126_metabat2_bins_bin.84.fa,T2108174126_concoct_bins_bin.64.fa,T2108173965_metabat2_bins_bin.51.fa,T2108173965_concoct_bins_bin.76.fa,T2107171981_concoct_bins_bin.57.fa,T2107171981_metabat2_bins_bin.74.fa,T2107171992_concoct_bins_bin.45.fa,T2108173978_maxbin2_bins_bin.51.fa,T2108173910_concoct_bins_bin.186.fa,T2108173961_concoct_bins_bin.144.fa,T2108173962_concoct_bins_bin.41.fa,T2108174089_concoct_bins_bin.91.fa,T2108173925_concoct_bins_bin.72.fa,T2107171978_concoct_bins_bin.0.fa,T2108173958_concoct_bins_bin.143.fa"
SGB_2311	T2108174120_concoct_bins_bin.14	T2108174120_concoct_bins_bin.14.fa
SGB_790	SMGC_542	"1111525849739510_bin.18.fa,T2108174089_concoct_bins_bin.151.fa,T2108174089_metabat2_bins_bin.68.fa,SMGC_542.fa,T2107171985_metabat2_bins_bin.97.fa,T2108173863_metabat2_bins_bin.56.fa,T2108174088_metabat2_bins_bin.92.fa,T2108174088_concoct_bins_bin.56.fa,T2107171985_maxbin2_bins_bin.21.fa,T2108174137_concoct_bins_bin.13.fa"
SGB_1130	T2108173904_concoct_bins_bin.27	"1111525849736908_bin.11_new.fa,T2107171992_metabat2_bins_bin.123.fa,T2108173958_metabat2_bins_bin.63.fa,T2108173965_metabat2_bins_bin.20.fa,T2108173904_concoct_bins_bin.27.fa,T2108173897_concoct_bins_bin.73.fa,SMGC_166.fa"
SGB_186	1111525849663740_bin.22	"1111525849663740_bin.22.fa,SMGC_405.fa"
SGB_895	T2107171973_concoct_bins_bin.19	"T2108173980_metabat2_bins_bin.94.fa,T2108174102_concoct_bins_bin.23.fa,T2108174102_metabat2_bins_bin.64.fa,T2107171973_concoct_bins_bin.19.fa,T2107171973_metabat2_bins_bin.40.fa,T2107171992_metabat2_bins_bin.55.fa,T2107171992_concoct_bins_bin.61.fa,T2108174101_metabat2_bins_bin.100.fa,T2108174101_maxbin2_bins_bin.79.fa,T2108173910_concoct_bins_bin.147.fa,T2108173910_metabat2_bins_bin.98.fa,T2108174103_metabat2_bins_bin.110.fa,T2108174103_concoct_bins_bin.28.fa,T2108174103_maxbin2_bins_bin.101.fa,T2108173910_maxbin2_bins_bin.129.fa,T2108173978_concoct_bins_bin.208.fa,T2107171972_metabat2_bins_bin.31.fa,T2107171972_concoct_bins_bin.80.fa,T2108173978_metabat2_bins_bin.166.fa,T2108174100_metabat2_bins_bin.19.fa,T2108174077_maxbin2_bins_bin.84.fa,T2108174077_concoct_bins_bin.19.fa,T2107171959_concoct_bins_bin.71.fa,T2108173931_concoct_bins_bin.20.fa,T2107171960_metabat2_bins_bin.42.fa,T2107171960_concoct_bins_bin.57.fa,T2108174142_concoct_bins_bin.121.fa"
SGB_2294	T2108173980_metabat2_bins_bin.216	T2108173980_metabat2_bins_bin.216.fa
SGB_1608	T2108174072_concoct_bins_bin.81	"1111525849742850_bin.11.fa,1111525849644767_bin.44.fa,T2108174072_metabat2_bins_bin.25.fa,T2108174072_maxbin2_bins_bin.59.fa,T2108174072_concoct_bins_bin.81.fa,T2107172010_metabat2_bins_bin.78.fa,T2108174107_concoct_bins_bin.33.fa,T2107172010_maxbin2_bins_bin.56.fa,T2108174107_metabat2_bins_bin.27.fa,T2107172010_concoct_bins_bin.203.fa,T2108174074_metabat2_bins_bin.70.fa,T2108174074_concoct_bins_bin.155.fa,T2108174073_metabat2_bins_bin.48.fa,T2108174073_concoct_bins_bin.87.fa,T2108174086_metabat2_bins_bin.49.fa,T2108174085_concoct_bins_bin.140.fa,T2108174075_concoct_bins_bin.20.fa"
SGB_2283	T2108174022_concoct_bins_bin.147	T2108174022_concoct_bins_bin.147.fa
SGB_2275	T2108174044_concoct_bins_bin.80	T2108174044_concoct_bins_bin.80.fa
SGB_2454	1111525849483071_bin.20	1111525849483071_bin.20.fa
SGB_1609	T2108174072_concoct_bins_bin.83	"T2108174072_metabat2_bins_bin.53.fa,T2108174072_concoct_bins_bin.83.fa,T2108174072_maxbin2_bins_bin.75.fa,T2108174075_concoct_bins_bin.62.fa"
SGB_2218	T2108174074_concoct_bins_bin.113	T2108174074_concoct_bins_bin.113.fa
SGB_1420	T2108174007_concoct_bins_bin.13	"T2108174007_metabat2_bins_bin.33.fa,T2108174007_concoct_bins_bin.13.fa"
SGB_697	SMGC_372	"1111525849861727_bin.3.fa,MET0223_bin.27.fa,1111525849645470_bin.1.fa,1111525849766731_bin.9.fa,1111525849858985_bin.20.fa,T2107171953_metabat2_bins_bin.28.fa,T2107171953_concoct_bins_bin.161.fa,SMGC_372.fa,T2107172016_metabat2_bins_bin.44.fa,T2108174107_metabat2_bins_bin.10.fa,T2108174098_metabat2_bins_bin.66.fa,T2108174107_concoct_bins_bin.74.fa,T2108173941_metabat2_bins_bin.64.fa,T2108173941_concoct_bins_bin.57.fa,T2108173972_metabat2_bins_bin.22.fa,T2108173972_concoct_bins_bin.58.fa,T2108173937_metabat2_bins_bin.91.fa,T2108173922_metabat2_bins_bin.12.fa,T2108174111_metabat2_bins_bin.77.fa,T2108174147_metabat2_bins_bin.107.fa,T2108173973_metabat2_bins_bin.85.fa,T2108174111_concoct_bins_bin.55.fa,T2108173934_metabat2_bins_bin.161.fa,T2107171967_metabat2_bins_bin.65.fa,T2107171976_metabat2_bins_bin.8.fa,T2107171967_concoct_bins_bin.29.fa,T2107171976_concoct_bins_bin.72.fa,T2107171969_concoct_bins_bin.56.fa,T2108173979_concoct_bins_bin.124.fa,T2107171970_concoct_bins_bin.99.fa,T2108173977_concoct_bins_bin.24.fa"
SGB_2442	T2108173980_metabat2_bins_bin.144	T2108173980_metabat2_bins_bin.144.fa
SGB_2436	1111525849852267_bin.13_new	1111525849852267_bin.13_new.fa
SGB_2409	T2108174140_metabat2_bins_bin.2	"T2108174140_metabat2_bins_bin.2.fa,T2108174143_metabat2_bins_bin.23.fa"
SGB_2424	T2108173873_metabat2_bins_bin.54	T2108173873_metabat2_bins_bin.54.fa
SGB_2423	T2108174122_metabat2_bins_bin.33	T2108174122_metabat2_bins_bin.33.fa
SGB_1605	T2108174071_concoct_bins_bin.84	T2108174071_concoct_bins_bin.84.fa
SGB_2427	T2108174001_concoct_bins_bin.47	T2108174001_concoct_bins_bin.47.fa
SGB_2432	T2107171952_concoct_bins_bin.8	T2107171952_concoct_bins_bin.8.fa
SGB_23	1111525849479998_bin.4	"1111525849479998_bin.4.fa,T2107172025_concoct_bins_bin.41.fa"
SGB_2406	T2108174010_concoct_bins_bin.116	T2108174010_concoct_bins_bin.116.fa
SGB_1678	T2108174098_concoct_bins_bin.78	"1111525849861727_bin.16.fa,1111525849768046_bin.37.fa,T2108174098_metabat2_bins_bin.95.fa,T2108174098_concoct_bins_bin.78.fa,T2108173918_maxbin2_bins_bin.92.fa,T2108173918_concoct_bins_bin.3.fa,T2108173918_metabat2_bins_bin.30.fa,T2108173922_metabat2_bins_bin.26.fa,T2108174107_metabat2_bins_bin.46.fa,T2107172015_concoct_bins_bin.10.fa,T2108173937_concoct_bins_bin.158.fa"
SGB_715	SMGC_408	"SMGC_408.fa,T2108174123_concoct_bins_bin.2.fa"
SGB_1280	T2108173971_concoct_bins_bin.35	"T2108173971_metabat2_bins_bin.2.fa,T2108173971_concoct_bins_bin.35.fa"
SGB_2470	T2108174144_concoct_bins_bin.52	T2108174144_concoct_bins_bin.52.fa
SGB_1706	T2108174107_concoct_bins_bin.163	"1111525849852267_bin.8.fa,1111525849858985_bin.16.fa,T2108174107_concoct_bins_bin.163.fa,T2107171953_metabat2_bins_bin.58.fa,T2107171953_concoct_bins_bin.176.fa,T2107171953_maxbin2_bins_bin.19.fa,T2108173922_maxbin2_bins_bin.80.fa,T2108173922_metabat2_bins_bin.99.fa,T2108174147_metabat2_bins_bin.20.fa,T2108174147_maxbin2_bins_bin.88.fa"
SGB_1433	T2108174007_metabat2_bins_bin.7	"1111525849755644_bin.42.fa,T2108174007_metabat2_bins_bin.7.fa"
SGB_2449	T2108173922_metabat2_bins_bin.59	T2108173922_metabat2_bins_bin.59.fa
SGB_1222	T2108173934_concoct_bins_bin.39	"T2108173934_metabat2_bins_bin.107.fa,T2108173934_concoct_bins_bin.39.fa"
SGB_1414	T2108174006_concoct_bins_bin.134	"T2108174086_concoct_bins_bin.64.fa,T2108174006_concoct_bins_bin.134.fa"
SGB_2383	T2108173978_metabat2_bins_bin.171	T2108173978_metabat2_bins_bin.171.fa
SGB_728	SMGC_440	SMGC_440.fa
SGB_1303	T2108173978_concoct_bins_bin.170	"T2108173978_metabat2_bins_bin.73.fa,T2108173978_concoct_bins_bin.170.fa,T2108173910_concoct_bins_bin.165.fa"
SGB_921	T2107171985_concoct_bins_bin.160	"T2107171985_metabat2_bins_bin.99.fa,T2107171985_concoct_bins_bin.160.fa,T2108174023_concoct_bins_bin.96.fa"
SGB_2187	T2107171986_concoct_bins_bin.69	T2107171986_concoct_bins_bin.69.fa
SGB_2191	T2108174051_concoct_bins_bin.49	T2108174051_concoct_bins_bin.49.fa
SGB_2196	T2107171985_maxbin2_bins_bin.22	T2107171985_maxbin2_bins_bin.22.fa
SGB_2170	T2108174023_maxbin2_bins_bin.119	"T2108174023_concoct_bins_bin.117.fa,T2108174023_maxbin2_bins_bin.119.fa"
SGB_1348	T2108173986_concoct_bins_bin.104	"T2108174077_metabat2_bins_bin.20.fa,T2108173986_metabat2_bins_bin.67.fa,T2108174023_concoct_bins_bin.122.fa,T2108173986_concoct_bins_bin.104.fa"
SGB_1869	T2108174147_concoct_bins_bin.20	"T2108174145_metabat2_bins_bin.74.fa,T2108174147_metabat2_bins_bin.81.fa,T2108174147_concoct_bins_bin.20.fa,T2108174145_concoct_bins_bin.84.fa,T2108174145_maxbin2_bins_bin.15.fa"
SGB_1455	T2108174023_concoct_bins_bin.151	"T2108174023_metabat2_bins_bin.3.fa,T2108174023_concoct_bins_bin.151.fa,T2108174023_maxbin2_bins_bin.97.fa"
SGB_1323	T2108173980_concoct_bins_bin.206	"MET0251_bin.33.fa,T2108174062_concoct_bins_bin.43.fa,T2108174062_metabat2_bins_bin.87.fa,T2108173980_metabat2_bins_bin.165.fa,T2108173980_maxbin2_bins_bin.60.fa,T2108173980_concoct_bins_bin.206.fa,T2108174063_concoct_bins_bin.135.fa,T2108174102_concoct_bins_bin.126.fa,T2107172018_concoct_bins_bin.112.fa,T2108174061_concoct_bins_bin.61.fa,T2108174126_concoct_bins_bin.74.fa,SMGC_52.fa"
SGB_2398	T2108174062_maxbin2_bins_bin.61	T2108174062_maxbin2_bins_bin.61.fa
SGB_2395	T2108174077_concoct_bins_bin.70	T2108174077_concoct_bins_bin.70.fa
SGB_1680	T2108174098_concoct_bins_bin.96	"T2108174098_metabat2_bins_bin.82.fa,T2108174098_concoct_bins_bin.96.fa,T2108174086_concoct_bins_bin.28.fa"
SGB_1415	T2108174006_concoct_bins_bin.51	"T2108174006_metabat2_bins_bin.43.fa,T2108174006_maxbin2_bins_bin.65.fa,T2108174006_concoct_bins_bin.51.fa"
SGB_582	SMGC_204	"1111525849645752_bin.8.fa,1111525849480093_bin.42.fa,MET0251_bin.55.fa,T2108174062_metabat2_bins_bin.36.fa,T2107171973_metabat2_bins_bin.17.fa,T2108173984_metabat2_bins_bin.64.fa,SMGC_204.fa,T2108174062_concoct_bins_bin.192.fa,T2107172014_metabat2_bins_bin.80.fa,T2108174142_metabat2_bins_bin.19.fa,T2107171992_metabat2_bins_bin.18.fa,T2108173984_concoct_bins_bin.46.fa,T2108174043_metabat2_bins_bin.54.fa,T2108174133_metabat2_bins_bin.41.fa,T2108173962_metabat2_bins_bin.47.fa,T2108174063_metabat2_bins_bin.76.fa,T2108174061_metabat2_bins_bin.43.fa,T2108173965_metabat2_bins_bin.15.fa,T2107171972_maxbin2_bins_bin.49.fa,T2108173986_metabat2_bins_bin.85.fa,T2107171972_metabat2_bins_bin.46.fa,T2107171972_concoct_bins_bin.56.fa,T2108173986_concoct_bins_bin.121.fa,T2107171981_metabat2_bins_bin.18.fa,T2108174051_metabat2_bins_bin.70.fa,T2107171978_metabat2_bins_bin.80.fa,T2107171981_concoct_bins_bin.79.fa,T2108174027_metabat2_bins_bin.4.fa,T2108174027_concoct_bins_bin.74.fa,T2108174048_concoct_bins_bin.72.fa"
SGB_2344	T2107172000_metabat2_bins_bin.60	T2107172000_metabat2_bins_bin.60.fa
SGB_2338	T2107172018_metabat2_bins_bin.70	T2107172018_metabat2_bins_bin.70.fa
SGB_2347	T2108174019_concoct_bins_bin.90	T2108174019_concoct_bins_bin.90.fa
SGB_2352	T2108174043_maxbin2_bins_bin.69	T2108174043_maxbin2_bins_bin.69.fa
SGB_1339	T2108173980_metabat2_bins_bin.72	"1111525849742850_bin.20.fa,T2108173980_metabat2_bins_bin.72.fa,T2108173910_metabat2_bins_bin.89.fa"
SGB_1682	T2108174098_metabat2_bins_bin.73	T2108174098_metabat2_bins_bin.73.fa
SGB_1327	T2108173980_concoct_bins_bin.33	"T2108173980_concoct_bins_bin.33.fa,SMGC_351.fa"
SGB_1750	T2108174126_concoct_bins_bin.130	T2108174126_concoct_bins_bin.130.fa
SGB_1142	T2108173910_concoct_bins_bin.94	"T2108173910_metabat2_bins_bin.104.fa,T2108173910_concoct_bins_bin.94.fa,T2108173910_maxbin2_bins_bin.108.fa,T2108173980_metabat2_bins_bin.208.fa,T2108173980_maxbin2_bins_bin.129.fa,T2108173980_concoct_bins_bin.129.fa,T2108173961_maxbin2_bins_bin.92.fa,T2108173961_concoct_bins_bin.157.fa,T2107171973_maxbin2_bins_bin.46.fa,T2107171973_concoct_bins_bin.2.fa,T2108174102_maxbin2_bins_bin.161.fa,T2108174102_concoct_bins_bin.102.fa"
SGB_1328	T2108173980_concoct_bins_bin.41	"T2108173980_metabat2_bins_bin.87.fa,T2108173980_concoct_bins_bin.41.fa,T2108173980_maxbin2_bins_bin.115.fa,T2108174062_maxbin2_bins_bin.143.fa,T2108174062_concoct_bins_bin.171.fa"
SGB_3166	T2107171953_concoct_bins_bin.30	"T2107171953_concoct_bins_bin.30.fa,T2107171953_maxbin2_bins_bin.118.fa"
SGB_291	1111525849755644_bin.16	"1111525849755644_bin.16.fa,T2108174007_metabat2_bins_bin.16.fa,T2108174007_maxbin2_bins_bin.41.fa,T2108174007_concoct_bins_bin.120.fa,T2108174075_concoct_bins_bin.97.fa"
SGB_3155	T2108173980_concoct_bins_bin.60	T2108173980_concoct_bins_bin.60.fa
SGB_1210	T2108173931_concoct_bins_bin.32	"T2108173931_metabat2_bins_bin.9.fa,T2108173931_concoct_bins_bin.32.fa,T2108173930_metabat2_bins_bin.25.fa"
SGB_638	SMGC_281	"SMGC_281.fa,T2108174126_concoct_bins_bin.122.fa,T2108173931_concoct_bins_bin.90.fa,T2108173980_concoct_bins_bin.28.fa,T2108173980_maxbin2_bins_bin.217.fa,T2108173961_concoct_bins_bin.140.fa"
SGB_2144	1111525849644767_bin.27	1111525849644767_bin.27.fa
SGB_1677	T2108174098_concoct_bins_bin.72	T2108174098_concoct_bins_bin.72.fa
SGB_2158	1111525849861015_bin.12	1111525849861015_bin.12.fa
SGB_1164	T2108173918_concoct_bins_bin.105	"T2108173918_concoct_bins_bin.105.fa,SMGC_605.fa"
SGB_3274	T2108173961_concoct_bins_bin.106	"T2108173961_concoct_bins_bin.106.fa,SMGC_188.fa"
SGB_3253	T2108174114_concoct_bins_bin.11	"T2108174114_concoct_bins_bin.11.fa,SMGC_167.fa"
SGB_3256	T2108174126_maxbin2_bins_bin.119	"T2108174126_maxbin2_bins_bin.119.fa,SMGC_293.fa"
SGB_3400	T2108174122_concoct_bins_bin.26	T2108174122_concoct_bins_bin.26.fa
SGB_3362	T2107172016_concoct_bins_bin.33	"T2107172016_concoct_bins_bin.33.fa,T2107172016_maxbin2_bins_bin.64.fa"
SGB_640	SMGC_284	"SMGC_284.fa,T2108173937_metabat2_bins_bin.95.fa,T2108173937_concoct_bins_bin.25.fa"
SGB_3408	T2108173934_concoct_bins_bin.159	T2108173934_concoct_bins_bin.159.fa
SGB_1281	T2108173971_concoct_bins_bin.98	"1111525849852267_bin.2.fa,1111525849853957_bin.66.fa,1111525849644767_bin.29.fa,DP1808006739_bin.6.fa,T2108173971_concoct_bins_bin.98.fa,T2108173971_metabat2_bins_bin.69.fa,T2108173971_maxbin2_bins_bin.32.fa,T2107171953_concoct_bins_bin.109.fa,T2107171953_metabat2_bins_bin.110.fa,T2108173972_metabat2_bins_bin.24.fa,T2108173972_concoct_bins_bin.76.fa,T2108174006_metabat2_bins_bin.37.fa,T2108174006_concoct_bins_bin.23.fa,T2108173972_maxbin2_bins_bin.41.fa,T2108173965_concoct_bins_bin.99.fa,T2108173965_maxbin2_bins_bin.53.fa,T2108173909_concoct_bins_bin.60.fa,T2108173909_maxbin2_bins_bin.56.fa,T2108174107_concoct_bins_bin.133.fa,T2108173913_concoct_bins_bin.96.fa"
